company_name,order_id,order_date,customer_id,customer_name,city,state,product_category,product_name,order_value,discount_percent,payment_mode,delivery_days,rating
BharatKart Retail Pvt Ltd,1306,2025-05-16 01:00:00,2220,,Hyderabad,TS,,Laptop,96074.0,10,,11,2
BharatKart Retail Pvt Ltd,3585,2025-05-16 02:00:00,3134,Rahul Verma,Delhi,KA,,Shirt,75767.0,5,COD,6,2
BharatKart Retail Pvt Ltd,1106,2025-05-16 03:00:00,5156,Rahul Verma,Hyderabad,DL,,Laptop,5347.0,20,COD,4,5
BharatKart Retail Pvt Ltd,2119,2025-05-16 04:00:00,3670,Rahul Verma,unknown,MH,Electronics,Laptop,108053.0,20,UPI,11,5
BharatKart Retail Pvt Ltd,3803,2025-05-16 05:00:00,4774,Priya Singh,unknown,DL,Fashion,Mobile,72685.0,20,,4,1
BharatKart Retail Pvt Ltd,1939,2025-05-16 06:00:00,1752,Priya Singh,Chennai,DL,Home,Shirt,68928.0,5,UPI,13,1
BharatKart Retail Pvt Ltd,1951,2025-05-16 07:00:00,3123,Vikas Gupta,,TN,Fashion,Laptop,44090.0,10,UPI,3,4
BharatKart Retail Pvt Ltd,5928,2025-05-16 08:00:00,1009,Amit Sharma,Mumbai,TS,Grocery,Rice,77033.0,0,Card,3,
BharatKart Retail Pvt Ltd,4839,2025-05-16 09:00:00,3828,Amit Sharma,Hyderabad,TN,Fashion,,25378.0,20,COD,4,5
BharatKart Retail Pvt Ltd,4033,2025-05-16 10:00:00,2753,Amit Sharma,Chennai,KA,Home,Sofa,56036.0,,Card,3,2
BharatKart Retail Pvt Ltd,8591,2025-05-16 11:00:00,3954,Rahul Verma,Bangalore,MH,Grocery,Rice,115153.0,5,COD,6,
BharatKart Retail Pvt Ltd,8244,2025-05-16 12:00:00,3734,Amit Sharma,Pune,,,Shirt,43206.0,30,,2,2
BharatKart Retail Pvt Ltd,5544,2025-05-16 13:00:00,5780,,Bangalore,TS,Electronics,Shirt,118458.0,5,COD,12,5
BharatKart Retail Pvt Ltd,1047,2025-05-16 14:00:00,433,Vikas Gupta,Hyderabad,,Fashion,Mobile,,10,Card,2,
BharatKart Retail Pvt Ltd,6790,2025-05-16 15:00:00,2332,Priya Singh,Delhi,MH,Fashion,Laptop,89422.0,0,,11,5
BharatKart Retail Pvt Ltd,7871,2025-05-16 16:00:00,4670,,Pune,DL,Home,Rice,101960.0,5,COD,14,5
BharatKart Retail Pvt Ltd,2489,2025-05-16 17:00:00,348,Vikas Gupta,,TN,Fashion,Sofa,52624.0,10,Card,6,3
BharatKart Retail Pvt Ltd,6229,2025-05-16 18:00:00,3088,Priya Singh,Bangalore,KA,,Rice,102199.0,20,Card,3,5
BharatKart Retail Pvt Ltd,2983,2025-05-16 19:00:00,4056,Sneha Patil,,DL,Electronics,Sofa,58543.0,0,,2,2
BharatKart Retail Pvt Ltd,8811,2025-05-16 20:00:00,4055,Priya Singh,Bangalore,TN,Fashion,Laptop,84605.0,20,COD,14,
BharatKart Retail Pvt Ltd,5919,2025-05-16 21:00:00,1781,,Bangalore,TS,Grocery,Sofa,62582.0,10,UPI,10,1
BharatKart Retail Pvt Ltd,7213,2025-05-16 22:00:00,1917,,Chennai,TS,Grocery,Rice,83991.0,30,COD,14,4
BharatKart Retail Pvt Ltd,6998,2025-05-16 23:00:00,4299,,Bangalore,DL,Electronics,Laptop,30601.0,10,Card,9,2
BharatKart Retail Pvt Ltd,5574,2025-05-17 00:00:00,3800,Rahul Verma,Bangalore,KA,Grocery,Laptop,69483.0,30,Card,6,3
BharatKart Retail Pvt Ltd,8435,2025-05-17 01:00:00,1926,Priya Singh,Hyderabad,KA,,Laptop,98424.0,10,,4,
BharatKart Retail Pvt Ltd,4445,2025-05-17 02:00:00,4257,Priya Singh,Hyderabad,TN,Home,Mobile,96355.0,10,UPI,1,5
BharatKart Retail Pvt Ltd,5356,2025-05-17 03:00:00,4483,rahul verma,Hyderabad,TN,,,7104.0,,,4,2
BharatKart Retail Pvt Ltd,5890,2025-05-17 04:00:00,1350,Priya Singh,Pune,KA,Fashion,Rice,8454.0,10,,14,5
BharatKart Retail Pvt Ltd,1525,2025-05-17 05:00:00,5065,Rahul Verma,Delhi,KA,Home,Mobile,106784.0,20,UPI,3,2
BharatKart Retail Pvt Ltd,7916,2025-05-17 06:00:00,4101,Amit Sharma,Chennai,KA,Electronics,Sofa,14609.0,5,UPI,6,3
BharatKart Retail Pvt Ltd,4303,2025-05-17 07:00:00,3361,Rahul Verma,Chennai,MH,Grocery,Rice,3341.0,30,UPI,4,
BharatKart Retail Pvt Ltd,3003,2025-05-17 08:00:00,3050,Sneha Patil,,TS,Home,,33859.0,0,,14,5
BharatKart Retail Pvt Ltd,8337,2025-05-17 09:00:00,1393,Sneha Patil,,,Home,Laptop,59532.0,10,Card,3,4
BharatKart Retail Pvt Ltd,6666,2025-05-17 10:00:00,5089,Sneha Patil,Bangalore,TN,Home,Laptop,54312.0,30,UPI,11,5
BharatKart Retail Pvt Ltd,5999,2025-05-17 11:00:00,3815,,Chennai,MH,Electronics,,99573.0,20,Card,1,5
BharatKart Retail Pvt Ltd,8938,2025-05-17 12:00:00,2796,,Chennai,TS,,Sofa,111054.0,10,COD,4,3
BharatKart Retail Pvt Ltd,3715,2025-05-17 13:00:00,155,Amit Sharma,Hyderabad,KA,Electronics,Mobile,42450.0,30,COD,8,5
BharatKart Retail Pvt Ltd,1046,2025-05-17 14:00:00,2444,Vikas Gupta,Pune,MH,,,49012.0,10,Card,10,4
BharatKart Retail Pvt Ltd,7388,2025-05-17 15:00:00,697,Priya Singh,,TS,Home,Rice,29518.0,20,COD,13,
BharatKart Retail Pvt Ltd,8854,2025-05-17 16:00:00,2681,Amit Sharma,Mumbai,,Electronics,Shirt,55980.0,10,UPI,13,
BharatKart Retail Pvt Ltd,2751,2025-05-17 17:00:00,4109,Sneha Patil,Bangalore,MH,Home,Laptop,89032.0,0,,3,
BharatKart Retail Pvt Ltd,7102,2025-05-17 18:00:00,4251,Amit Sharma,,TS,Grocery,Mobile,89903.0,30,,5,2
BharatKart Retail Pvt Ltd,4147,2025-05-17 19:00:00,1195,Rahul Verma,Pune,DL,Grocery,,48505.0,20,,7,1
BharatKart Retail Pvt Ltd,3785,2025-05-17 20:00:00,4189,Vikas Gupta,Delhi,MH,Fashion,Laptop,48122.0,30,UPI,4,5
BharatKart Retail Pvt Ltd,7251,2025-05-17 21:00:00,5468,Priya Singh,Hyderabad,TS,Fashion,Laptop,55048.0,30,COD,2,4
BharatKart Retail Pvt Ltd,8546,2025-05-17 22:00:00,365,Amit Sharma,Mumbai,MH,Electronics,Rice,118079.0,10,UPI,10,1
BharatKart Retail Pvt Ltd,2931,2025-05-17 23:00:00,1821,Vikas Gupta,Mumbai,,,,111237.0,,UPI,4,4
BharatKart Retail Pvt Ltd,3740,2025-05-18 00:00:00,3781,Vikas Gupta,Mumbai,DL,Fashion,Shirt,58077.0,30,Card,9,
BharatKart Retail Pvt Ltd,7051,2025-05-18 01:00:00,2520,Sneha Patil,Hyderabad,,Grocery,Laptop,61166.0,20,COD,2,
BharatKart Retail Pvt Ltd,2064,2025-05-18 02:00:00,870,Rahul Verma,,TS,Electronics,Shirt,94687.0,0,,4,2
BharatKart Retail Pvt Ltd,1899,2025-05-18 03:00:00,3816,Priya Singh,Delhi,KA,Fashion,Shirt,1695.0,30,UPI,8,5
BharatKart Retail Pvt Ltd,5275,2025-05-18 04:00:00,1084,Amit Sharma,Pune,KA,,Shirt,5328.0,0,,11,4
BharatKart Retail Pvt Ltd,7609,2025-05-18 05:00:00,4672,Sneha Patil,Chennai,KA,Electronics,Shirt,16643.0,0,,10,1
BharatKart Retail Pvt Ltd,5788,2025-05-18 06:00:00,1076,Amit Sharma,Hyderabad,,,,5631.0,,COD,11,1
BharatKart Retail Pvt Ltd,6714,2025-05-18 07:00:00,2546,Sneha Patil,unknown,KA,,Shirt,113568.0,30,Card,4,5
BharatKart Retail Pvt Ltd,7082,2025-05-18 08:00:00,587,Sneha Patil,Mumbai,MH,Home,Shirt,76724.0,20,COD,2,2
BharatKart Retail Pvt Ltd,6336,2025-05-18 09:00:00,3632,Rahul Verma,,KA,Home,,6045.0,0,,7,4
BharatKart Retail Pvt Ltd,6149,2025-05-18 10:00:00,5575,Sneha Patil,Pune,,,Shirt,17753.0,5,Card,13,3
BharatKart Retail Pvt Ltd,5624,2025-05-18 11:00:00,2484,,unknown,,Electronics,Laptop,102812.0,10,Card,6,2
BharatKart Retail Pvt Ltd,2898,2025-05-18 12:00:00,1122,Priya Singh,Pune,KA,Grocery,Mobile,43568.0,20,COD,5,4
BharatKart Retail Pvt Ltd,8941,2025-05-18 13:00:00,4480,Priya Singh,,DL,Home,Laptop,40742.0,10,UPI,2,5
BharatKart Retail Pvt Ltd,7061,2025-05-18 14:00:00,369,Priya Singh,Chennai,,,Shirt,88347.0,0,UPI,13,4
BharatKart Retail Pvt Ltd,6946,2025-05-18 15:00:00,5047,Sneha Patil,Mumbai,TN,Fashion,,115872.0,10,Card,11,2
BharatKart Retail Pvt Ltd,3947,2025-05-18 16:00:00,5311,,Mumbai,TN,,Mobile,,10,COD,7,4
BharatKart Retail Pvt Ltd,6858,2025-05-18 17:00:00,5429,Rahul Verma,Pune,TS,Fashion,,3465.0,0,Card,4,1
BharatKart Retail Pvt Ltd,2127,2025-05-18 18:00:00,2107,Priya Singh,Hyderabad,TN,Electronics,Shirt,116342.0,,,1,3
BharatKart Retail Pvt Ltd,2442,2025-05-18 19:00:00,5918,Sneha Patil,Hyderabad,KA,Electronics,Shirt,63598.0,0,COD,1,
BharatKart Retail Pvt Ltd,5810,2025-05-18 20:00:00,2826,Vikas Gupta,Hyderabad,TN,,,29369.0,30,,7,4
BharatKart Retail Pvt Ltd,2296,2025-05-18 21:00:00,3417,,Mumbai,TS,Home,Laptop,796.0,0,UPI,7,2
BharatKart Retail Pvt Ltd,6936,2025-05-18 22:00:00,821,Sneha Patil,Hyderabad,MH,Fashion,,55529.0,5,,9,2
BharatKart Retail Pvt Ltd,3531,2025-05-18 23:00:00,2414,Priya Singh,Hyderabad,KA,Fashion,Rice,55269.0,0,,11,3
BharatKart Retail Pvt Ltd,1345,2025-05-19 00:00:00,3469,Sneha Patil,Mumbai,MH,Fashion,Laptop,60863.0,10,UPI,9,4
BharatKart Retail Pvt Ltd,1673,2025-05-19 01:00:00,2906,Amit Sharma,unknown,DL,Electronics,Laptop,87686.0,10,Card,13,5
BharatKart Retail Pvt Ltd,7823,2025-05-19 02:00:00,5783,Sneha Patil,Bangalore,TS,Fashion,Mobile,86694.0,20,,2,3
BharatKart Retail Pvt Ltd,6590,2025-05-19 03:00:00,810,Priya Singh,Delhi,TN,Fashion,Laptop,75278.0,0,COD,7,4
BharatKart Retail Pvt Ltd,4592,2025-05-19 04:00:00,5140,Sneha Patil,Mumbai,MH,Fashion,Sofa,11616.0,10,Card,11,3
BharatKart Retail Pvt Ltd,4867,2025-05-19 05:00:00,5938,amit sharma,Delhi,,Fashion,Sofa,20057.0,0,COD,4,5
BharatKart Retail Pvt Ltd,8558,2025-05-19 06:00:00,5444,Rahul Verma,Delhi,,Grocery,Shirt,5395.0,30,UPI,4,5
BharatKart Retail Pvt Ltd,1808,2025-05-19 07:00:00,1756,Sneha Patil,Mumbai,KA,Home,Shirt,64768.0,5,UPI,1,4
BharatKart Retail Pvt Ltd,8499,2025-05-19 08:00:00,3583,Sneha Patil,Hyderabad,TS,Home,Sofa,7377.0,5,UPI,12,3
BharatKart Retail Pvt Ltd,4094,2025-05-19 09:00:00,4860,Sneha Patil,,,Home,Sofa,,30,COD,7,3
BharatKart Retail Pvt Ltd,5987,2025-05-19 10:00:00,4061,Sneha Patil,Hyderabad,DL,Fashion,Mobile,109246.0,5,COD,13,3
BharatKart Retail Pvt Ltd,3541,2025-05-19 11:00:00,522,Priya Singh,Delhi,,Grocery,Rice,80291.0,10,UPI,4,4
BharatKart Retail Pvt Ltd,8930,2025-05-19 12:00:00,4027,Sneha Patil,Mumbai,DL,Grocery,Mobile,22451.0,0,UPI,10,2
BharatKart Retail Pvt Ltd,8817,2025-05-19 13:00:00,5262,,Mumbai,KA,Electronics,Mobile,91605.0,10,UPI,7,4
BharatKart Retail Pvt Ltd,2246,2025-05-19 14:00:00,311,Rahul Verma,Pune,DL,Electronics,Shirt,95061.0,20,,4,
BharatKart Retail Pvt Ltd,3454,2025-05-19 15:00:00,1598,Vikas Gupta,Bangalore,MH,Home,Sofa,25213.0,30,,13,1
BharatKart Retail Pvt Ltd,8350,2025-05-19 16:00:00,5442,Rahul Verma,,TS,Fashion,,54788.0,20,UPI,8,2
BharatKart Retail Pvt Ltd,5512,2025-05-19 17:00:00,2577,Vikas Gupta,Hyderabad,KA,Electronics,Rice,119402.0,,COD,9,5
BharatKart Retail Pvt Ltd,8136,2025-05-19 18:00:00,4588,Priya Singh,,MH,Grocery,Shirt,24862.0,10,UPI,10,1
BharatKart Retail Pvt Ltd,8848,2025-05-19 19:00:00,3744,Rahul Verma,,DL,Electronics,Rice,80913.0,20,Card,3,5
BharatKart Retail Pvt Ltd,2772,2025-05-19 20:00:00,2424,Amit Sharma,Pune,KA,Home,Shirt,16507.0,0,COD,2,4
BharatKart Retail Pvt Ltd,8260,2025-05-19 21:00:00,1158,Priya Singh,,,Electronics,Mobile,67230.0,20,UPI,10,4
BharatKart Retail Pvt Ltd,7827,2025-05-19 22:00:00,1208,Amit Sharma,Bangalore,TN,,Mobile,58388.0,10,COD,13,5
BharatKart Retail Pvt Ltd,2924,2025-05-19 23:00:00,2761,Vikas Gupta,Chennai,KA,Grocery,Laptop,44846.0,,COD,12,4
BharatKart Retail Pvt Ltd,4563,2025-05-20 00:00:00,2467,Rahul Verma,Mumbai,DL,Electronics,Sofa,119490.0,,,11,4
BharatKart Retail Pvt Ltd,4749,2025-05-20 01:00:00,5214,Priya Singh,Pune,,Home,Sofa,39234.0,,UPI,14,4
BharatKart Retail Pvt Ltd,7037,2025-05-20 02:00:00,4111,,Hyderabad,KA,Fashion,Mobile,75547.0,10,COD,14,
BharatKart Retail Pvt Ltd,8738,2025-05-20 03:00:00,4614,,Delhi,DL,Home,Mobile,,,COD,14,5
BharatKart Retail Pvt Ltd,6298,2025-05-20 04:00:00,2843,Vikas Gupta,Hyderabad,TS,Fashion,Laptop,32526.0,10,,10,4
BharatKart Retail Pvt Ltd,8427,2025-05-20 05:00:00,5890,,Chennai,KA,,,57359.0,20,Card,9,3
BharatKart Retail Pvt Ltd,2432,2025-05-20 06:00:00,2803,,Mumbai,KA,,Rice,50224.0,30,Card,5,
BharatKart Retail Pvt Ltd,2810,2025-05-20 07:00:00,5689,Vikas Gupta,Hyderabad,DL,Electronics,Shirt,10006.0,5,COD,12,2
BharatKart Retail Pvt Ltd,2605,2025-05-20 08:00:00,3830,Priya Singh,Pune,DL,,Laptop,12355.0,0,,9,5
BharatKart Retail Pvt Ltd,3485,2025-05-20 09:00:00,3098,Vikas Gupta,Hyderabad,,,Sofa,9103.0,0,Card,8,1
BharatKart Retail Pvt Ltd,6037,2025-05-20 10:00:00,4273,Rahul Verma,Bangalore,,,Shirt,53430.0,0,Card,6,2
BharatKart Retail Pvt Ltd,6016,2025-05-20 11:00:00,1013,Amit Sharma,Hyderabad,KA,Fashion,Shirt,78944.0,0,,2,
BharatKart Retail Pvt Ltd,1540,2025-05-20 12:00:00,5331,Amit Sharma,Hyderabad,TN,Electronics,Laptop,12434.0,30,COD,2,3
BharatKart Retail Pvt Ltd,1476,2025-05-20 13:00:00,5017,Rahul Verma,Pune,,Home,Sofa,70288.0,10,COD,13,2
BharatKart Retail Pvt Ltd,6172,2025-05-20 14:00:00,2572,Amit Sharma,Mumbai,KA,Home,Rice,26129.0,20,COD,13,2
BharatKart Retail Pvt Ltd,1978,2025-05-20 15:00:00,1506,Vikas Gupta,Mumbai,MH,Electronics,Sofa,93732.0,5,Card,14,5
BharatKart Retail Pvt Ltd,3461,2025-05-20 16:00:00,3770,Priya Singh,Pune,KA,,,,0,UPI,8,
BharatKart Retail Pvt Ltd,7878,2025-05-20 17:00:00,2278,Amit Sharma,Pune,MH,Electronics,Sofa,52179.0,0,Card,11,1
BharatKart Retail Pvt Ltd,1083,2025-05-20 18:00:00,5335,,Bangalore,MH,Fashion,Sofa,22849.0,0,UPI,14,4
BharatKart Retail Pvt Ltd,3212,2025-05-20 19:00:00,267,Rahul Verma,Delhi,KA,Fashion,Rice,106509.0,,UPI,5,3
BharatKart Retail Pvt Ltd,3683,2025-05-20 20:00:00,3156,Rahul Verma,Pune,TS,,Sofa,85738.0,0,UPI,1,
BharatKart Retail Pvt Ltd,3446,2025-05-20 21:00:00,5299,Amit Sharma,Pune,DL,Electronics,,6721.0,30,COD,7,
BharatKart Retail Pvt Ltd,5798,2025-05-20 22:00:00,3319,Rahul Verma,Chennai,DL,Electronics,Mobile,44336.0,5,,8,2
BharatKart Retail Pvt Ltd,4168,2025-05-20 23:00:00,5666,Amit Sharma,Delhi,,Grocery,Shirt,61319.0,10,,14,1
BharatKart Retail Pvt Ltd,5707,2025-05-21 00:00:00,937,Rahul Verma,Mumbai,TN,,Shirt,18417.0,10,COD,8,4
BharatKart Retail Pvt Ltd,5322,2025-05-21 01:00:00,3752,Vikas Gupta,Pune,MH,Home,Sofa,44716.0,,Card,4,4
BharatKart Retail Pvt Ltd,3242,2025-05-21 02:00:00,3107,Vikas Gupta,Bangalore,,Home,Shirt,88633.0,10,COD,10,4
BharatKart Retail Pvt Ltd,6675,2025-05-21 03:00:00,1824,Amit Sharma,Bangalore,,Electronics,,45046.0,20,COD,4,3
BharatKart Retail Pvt Ltd,2441,2025-05-21 04:00:00,3814,,Pune,MH,Electronics,Mobile,39670.0,0,Card,8,4
BharatKart Retail Pvt Ltd,2440,2025-05-21 05:00:00,5358,,Pune,DL,Home,Rice,22795.0,30,Card,14,3
BharatKart Retail Pvt Ltd,2811,2025-05-21 06:00:00,3062,Priya Singh,Bangalore,TN,Electronics,Laptop,41046.0,30,,6,3
BharatKart Retail Pvt Ltd,1479,2025-05-21 07:00:00,3546,Amit Sharma,Hyderabad,DL,,Shirt,61173.0,30,,3,3
BharatKart Retail Pvt Ltd,2592,2025-05-21 08:00:00,3967,priya singh,Delhi,MH,,,94788.0,10,,11,1
BharatKart Retail Pvt Ltd,8727,2025-05-21 09:00:00,2950,Amit Sharma,Pune,,Home,Shirt,28288.0,5,UPI,5,2
BharatKart Retail Pvt Ltd,8846,2025-05-21 10:00:00,463,Amit Sharma,Chennai,KA,Fashion,Laptop,49550.0,10,Card,12,3
BharatKart Retail Pvt Ltd,8807,2025-05-21 11:00:00,4542,Priya Singh,Bangalore,MH,,Rice,16334.0,10,Card,10,4
BharatKart Retail Pvt Ltd,1348,2025-05-21 12:00:00,747,Rahul Verma,Chennai,MH,Electronics,Shirt,33492.0,10,UPI,7,3
BharatKart Retail Pvt Ltd,6128,2025-05-21 13:00:00,783,Rahul Verma,Hyderabad,TN,Electronics,Shirt,102765.0,20,COD,7,5
BharatKart Retail Pvt Ltd,4317,2025-05-21 14:00:00,2863,Vikas Gupta,Hyderabad,TS,Home,Sofa,58028.0,10,UPI,5,4
BharatKart Retail Pvt Ltd,7230,2025-05-21 15:00:00,5024,,Bangalore,MH,Fashion,,12854.0,,Card,9,
BharatKart Retail Pvt Ltd,5398,2025-05-21 16:00:00,5202,Priya Singh,Mumbai,DL,Fashion,Mobile,105637.0,10,UPI,8,
BharatKart Retail Pvt Ltd,4229,2025-05-21 17:00:00,5798,Rahul Verma,Pune,TN,Electronics,Rice,64150.0,0,UPI,8,4
BharatKart Retail Pvt Ltd,7857,2025-05-21 18:00:00,1256,Sneha Patil,Hyderabad,MH,Electronics,Rice,28955.0,20,Card,4,
BharatKart Retail Pvt Ltd,2050,2025-05-21 19:00:00,1067,Amit Sharma,,TS,,Laptop,109431.0,20,COD,2,5
BharatKart Retail Pvt Ltd,4817,2025-05-21 20:00:00,2006,Vikas Gupta,Chennai,TS,Electronics,Laptop,81121.0,5,UPI,2,2
BharatKart Retail Pvt Ltd,8720,2025-05-21 21:00:00,3621,Rahul Verma,Delhi,DL,,Rice,,10,,14,3
BharatKart Retail Pvt Ltd,3013,2025-05-21 22:00:00,3328,Rahul Verma,Pune,MH,,Mobile,19617.0,20,Card,1,5
BharatKart Retail Pvt Ltd,7186,2025-05-21 23:00:00,1593,Rahul Verma,Hyderabad,,Electronics,Rice,87007.0,10,Card,2,1
BharatKart Retail Pvt Ltd,7485,2025-05-22 00:00:00,5063,Rahul Verma,,,Grocery,Mobile,,5,COD,8,3
BharatKart Retail Pvt Ltd,2806,2025-05-22 01:00:00,2747,Sneha Patil,Mumbai,TS,,Laptop,119042.0,30,,8,
BharatKart Retail Pvt Ltd,7326,2025-05-22 02:00:00,542,Sneha Patil,Mumbai,MH,Fashion,,28925.0,5,COD,8,4
BharatKart Retail Pvt Ltd,4215,2025-05-22 03:00:00,3724,Amit Sharma,Chennai,,Electronics,,115691.0,,UPI,8,2
BharatKart Retail Pvt Ltd,5624,2025-05-22 04:00:00,1419,Sneha Patil,Pune,MH,Electronics,Rice,65382.0,0,,9,5
BharatKart Retail Pvt Ltd,4812,2025-05-22 05:00:00,2250,Amit Sharma,Delhi,KA,Electronics,Rice,75986.0,30,COD,12,4
BharatKart Retail Pvt Ltd,3082,2025-05-22 06:00:00,4072,Vikas Gupta,Bangalore,MH,Electronics,Mobile,103519.0,30,,11,1
BharatKart Retail Pvt Ltd,5419,2025-05-22 07:00:00,934,Amit Sharma,Mumbai,TS,Fashion,Sofa,18275.0,10,Card,6,
BharatKart Retail Pvt Ltd,1143,2025-05-22 08:00:00,3575,Amit Sharma,Pune,,Electronics,Mobile,44906.0,0,,10,
BharatKart Retail Pvt Ltd,1375,2025-05-22 09:00:00,5930,Vikas Gupta,unknown,DL,Fashion,Sofa,106535.0,20,COD,14,3
BharatKart Retail Pvt Ltd,6895,2025-05-22 10:00:00,3669,Rahul Verma,Hyderabad,MH,,Sofa,55990.0,0,UPI,3,2
BharatKart Retail Pvt Ltd,8329,2025-05-22 11:00:00,4088,Vikas Gupta,,TS,Grocery,Sofa,34055.0,5,COD,14,1
BharatKart Retail Pvt Ltd,3481,2025-05-22 12:00:00,3070,Amit Sharma,Chennai,MH,,Shirt,14371.0,10,COD,2,
BharatKart Retail Pvt Ltd,4098,2025-05-22 13:00:00,4606,Rahul Verma,Delhi,,Electronics,,113324.0,30,,2,2
BharatKart Retail Pvt Ltd,2794,2025-05-22 14:00:00,3398,Amit Sharma,Mumbai,DL,,Shirt,52786.0,20,UPI,2,1
BharatKart Retail Pvt Ltd,7614,2025-05-22 15:00:00,726,Vikas Gupta,Hyderabad,MH,Electronics,Mobile,76988.0,0,COD,6,2
BharatKart Retail Pvt Ltd,1124,2025-05-22 16:00:00,5367,Sneha Patil,Bangalore,TN,Grocery,Shirt,18066.0,30,,4,5
BharatKart Retail Pvt Ltd,3532,2025-05-22 17:00:00,4529,,Chennai,TS,Fashion,,24388.0,10,,1,
BharatKart Retail Pvt Ltd,6966,2025-05-22 18:00:00,1629,Amit Sharma,,TS,Electronics,Sofa,77456.0,30,Card,6,3
BharatKart Retail Pvt Ltd,4211,2025-05-22 19:00:00,3942,,Bangalore,KA,Grocery,,91911.0,5,UPI,9,
BharatKart Retail Pvt Ltd,4294,2025-05-22 20:00:00,845,Rahul Verma,Chennai,TS,Home,,29245.0,0,Card,4,2
BharatKart Retail Pvt Ltd,5779,2025-05-22 21:00:00,965,Priya Singh,Hyderabad,TN,Electronics,Sofa,14859.0,0,COD,4,1
BharatKart Retail Pvt Ltd,6353,2025-05-22 22:00:00,2397,Vikas Gupta,Chennai,,Electronics,Rice,62246.0,30,Card,7,5
BharatKart Retail Pvt Ltd,1732,2025-05-22 23:00:00,3610,,Pune,TN,,Rice,44014.0,30,COD,7,4
BharatKart Retail Pvt Ltd,7505,2025-05-23 00:00:00,2448,Rahul Verma,Mumbai,MH,,Laptop,50156.0,30,Card,8,4
BharatKart Retail Pvt Ltd,8550,2025-05-23 01:00:00,824,Sneha Patil,Delhi,,Fashion,Laptop,33419.0,5,,8,5
BharatKart Retail Pvt Ltd,7179,2025-05-23 02:00:00,330,Sneha Patil,Bangalore,,Home,,32528.0,,UPI,7,5
BharatKart Retail Pvt Ltd,5526,2025-05-23 03:00:00,5867,Amit Sharma,Delhi,TS,Fashion,Shirt,131.0,0,UPI,6,3
BharatKart Retail Pvt Ltd,3440,2025-05-23 04:00:00,5016,Rahul Verma,Hyderabad,,Home,Mobile,92181.0,,Card,12,1
BharatKart Retail Pvt Ltd,8263,2025-05-23 05:00:00,5198,Rahul Verma,Pune,,Grocery,Sofa,51677.0,20,COD,2,3
BharatKart Retail Pvt Ltd,2430,2025-05-23 06:00:00,120,Priya Singh,Mumbai,TN,Fashion,Sofa,24445.0,,Card,9,5
BharatKart Retail Pvt Ltd,1608,2025-05-23 07:00:00,395,Rahul Verma,Chennai,MH,Fashion,Sofa,18839.0,20,Card,8,
BharatKart Retail Pvt Ltd,4120,2025-05-23 08:00:00,5635,Amit Sharma,Delhi,TN,Grocery,,78404.0,10,,10,
BharatKart Retail Pvt Ltd,8571,2025-05-23 09:00:00,1437,Priya Singh,Pune,KA,Fashion,,93589.0,30,Card,14,1
BharatKart Retail Pvt Ltd,1476,2025-05-23 10:00:00,249,Vikas Gupta,Delhi,DL,Home,,46399.0,30,COD,8,3
BharatKart Retail Pvt Ltd,3395,2025-05-23 11:00:00,2759,Sneha Patil,Bangalore,,Home,Laptop,67491.0,,,3,2
BharatKart Retail Pvt Ltd,1223,2025-05-23 12:00:00,1619,,Mumbai,,Home,Shirt,108293.0,5,COD,10,4
BharatKart Retail Pvt Ltd,7781,2025-05-23 13:00:00,850,Amit Sharma,Pune,TS,Grocery,Shirt,73117.0,,,2,
BharatKart Retail Pvt Ltd,1021,2025-05-23 14:00:00,1323,Priya Singh,unknown,KA,Home,Rice,96043.0,0,Card,2,3
BharatKart Retail Pvt Ltd,4675,2025-05-23 15:00:00,269,,Mumbai,TN,Electronics,Rice,12059.0,,,10,2
BharatKart Retail Pvt Ltd,6053,2025-05-23 16:00:00,893,Rahul Verma,,MH,Grocery,Shirt,58536.0,10,,10,
BharatKart Retail Pvt Ltd,7800,2025-05-23 17:00:00,316,rahul verma,Bangalore,TS,Grocery,Laptop,,20,UPI,4,1
BharatKart Retail Pvt Ltd,7317,2025-05-23 18:00:00,2896,Amit Sharma,Chennai,KA,Grocery,Rice,7507.0,0,COD,2,2
BharatKart Retail Pvt Ltd,2100,2025-05-23 19:00:00,3006,Rahul Verma,Hyderabad,TS,Electronics,Laptop,88548.0,0,Card,3,4
BharatKart Retail Pvt Ltd,4700,2025-05-23 20:00:00,941,Vikas Gupta,Hyderabad,MH,Fashion,Shirt,120.0,10,,12,2
BharatKart Retail Pvt Ltd,1147,2025-05-23 21:00:00,503,Vikas Gupta,Chennai,DL,Fashion,,74444.0,10,UPI,11,
BharatKart Retail Pvt Ltd,2813,2025-05-23 22:00:00,5551,Amit Sharma,Pune,,Grocery,Sofa,,20,UPI,11,2
BharatKart Retail Pvt Ltd,6943,2025-05-23 23:00:00,2697,Sneha Patil,Hyderabad,TS,Grocery,Shirt,35954.0,5,Card,2,3
BharatKart Retail Pvt Ltd,5491,2025-05-24 00:00:00,4847,Vikas Gupta,Chennai,TN,Electronics,Rice,112363.0,5,Card,8,5
BharatKart Retail Pvt Ltd,8177,2025-05-24 01:00:00,1618,Rahul Verma,Mumbai,MH,Home,,89553.0,,,9,2
BharatKart Retail Pvt Ltd,1876,2025-05-24 02:00:00,835,Amit Sharma,Bangalore,MH,,,53967.0,10,UPI,12,4
